id,title,release_year,vote_average,vote_count
17376,Anna M.,2007,5.3,11.0
77649,The Upturned Glass,1947,7.8,4.0
396269,Torpedo Bay,1963,0.0,0.0
105506,Grandmaster,2012,6.1,10.0
399097,The Polar Boy,2016,0.0,0.0
392554,The Days That Confused,2016,7.0,2.0
65442,Breaking the Surface,2006,4.8,5.0
198057,3 Days of Normal,2012,4.9,4.0
268956,Bubblegum and Broken Fingers,2011,2.3,6.0
296472,Wedding Day,2012,5.0,1.0
141267,Johan Falk: Kodnamn Lisa,2013,6.8,10.0
396535,Train to Busan,2016,7.7,984.0
138115,Johan Falk: Organizatsija Karayan,2012,6.5,10.0
138118,Johan Falk: Barninfiltratören,2012,6.0,8.0
136071,Johan Falk: Alla råns moder,2012,6.3,6.0
133879,Johan Falk: Spelets regler,2012,6.7,10.0
24024,Johan Falk: Leo Gaut,2009,6.4,9.0
24025,Johan Falk: National Target,2009,6.7,7.0
229007,"The Fjällbacka Murders: The Sea Gives, the Sea Takes",2013,5.8,6.0
389614,The Hidden Child,2013,6.6,8.0
231811,The Fjällbacka Murders: The Queen of Lights,2013,5.0,6.0
168056,The Fjällbacka Murders: Friends for Life,2013,5.6,7.0
168057,The Fjällbacka Murders: In the Eye of the Beholder,2012,5.4,7.0
231812,The Fjällbacka Murders: The Coast Rider,2013,5.3,6.0
210019,The San Francisco Story,1952,5.0,1.0
109020,Rough Shoot,1953,6.0,2.0
185154,Autobiography of a Princess,1975,5.0,1.0
105848,Street War,1976,0.0,0.0
105672,The Perfect Crime,1978,0.0,0.0
260883,Silence the Witness,1974,0.0,0.0
147643,A Dangerous Summer,1982,0.0,0.0
49635,The Rosa Parks Story,2002,2.0,1.0
368031,Friend Request,2016,5.3,376.0
376579,Let's Be Evil,2016,4.4,43.0
356901,Five Nights in Maine,2016,5.4,14.0
403593,Bazodee,2016,10.0,1.0
26803,Breaking Glass,1980,7.0,12.0
402446,Edge of Winter,2016,5.6,39.0
336455,Viral,2016,5.5,101.0
407389,The Remains,2016,4.0,50.0
384111,Family Lies,2016,0.0,0.0
256916,Sus ojos se cerraron y el mundo sigue andando,1998,5.0,1.0
31111,The Sicilian Girl,2008,6.7,12.0
336265,The Mind's Eye,2015,5.1,26.0
306966,Summer Camp,2016,5.1,41.0
184799,Just Tell Me What You Want,1980,1.5,2.0
149320,King: A Filmed Record... Montgomery to Memphis,1970,10.0,1.0
57666,The Appointment,1969,6.0,2.0
183889,A View from the Bridge,1962,0.0,0.0
177474,That Kind of Woman,1959,6.0,1.0
391088,The Making of Trump,2015,2.5,3.0
41125,We of the Never Never,1982,7.0,2.0
373471,The Land,2016,6.4,7.0
118490,Jedda,1955,6.3,2.0
375384,Lie Detector,2011,8.3,7.0
403173,Pete Johansson: You Might Also Enjoy Pete Johansson,2016,7.0,2.0
262755,The Edge,1968,0.0,0.0
32013,Hacking Democracy,2006,7.7,7.0
319998,Sworn Virgin,2015,4.9,14.0
32556,Jamie Foxx: I Might Need Security,2002,6.3,6.0
79644,Godfrey: Black By Accident,2011,8.0,2.0
402042,Bosch. The Garden of Dreams,2016,0.0,0.0
180859,E la chiamano estate,2012,4.5,2.0
238475,Best Night Ever,2014,4.0,28.0
179573,Fair Sex,2012,5.0,2.0
35297,Daisy Diamond,2007,6.0,5.0
5856,Hotel St. Pauli,1988,0.0,0.0
182583,Hit 'n Strum,2013,4.7,3.0
66623,"Tattoo, a Love Story",2002,3.5,2.0
190967,3 Geezers!,2013,5.0,11.0
142093,Lover,2005,5.9,5.0
118946,Those Who Kill - Shadow of the Past,2012,5.3,5.0
80670,"Siberia, Monamour",2011,7.6,14.0
99758,Swerve,2012,5.1,10.0
47397,Anita,1972,6.3,20.0
92391,Sket,2011,4.9,12.0
25356,The Break-up Artist,2009,5.1,9.0
57733,Respire,2011,5.8,8.0
68551,Shades,1999,6.0,1.0
56296,Deuce of Spades,2010,5.3,2.0
49261,Locked Down,2010,4.1,11.0
17144,Exit Speed,2008,5.8,10.0
27391,Polar Storm,2009,4.1,17.0
34989,Slovenian Girl,2009,5.9,18.0
20782,Road of No Return,2008,4.8,6.0
61999,Sara,1997,7.0,12.0
59317,Scrapbook,2000,5.3,7.0
48837,Midnight Son,2011,6.7,15.0
41203,Neighbor,2009,5.4,7.0
35733,Amateur Porn Star Killer,2006,4.7,8.0
35730,Amateur Porn Star Killer 3: The Final Chapter,2009,5.6,5.0
35731,Amateur Porn Star Killer 2,2008,6.3,8.0
55774,The Band,2009,3.3,7.0
93685,Swingers,2002,6.3,6.0
65626,Lift,2006,3.7,3.0
46927,I Was Here,2008,5.9,4.0
27595,Charlie & Boots,2009,6.9,11.0
22745,The Seamstress,2009,4.0,13.0
41182,The Boxer,2009,2.5,2.0
132765,Stone & Ed,2008,1.0,1.0
347757,Worry Dolls,2016,3.8,18.0
248781,ABCs of Death 2.5,2016,5.0,8.0
123858,Scab,2005,5.5,1.0
310602,Klown Forever,2015,5.8,30.0
211505,Dabbe: Bir cin vakasi,2012,6.3,10.0
362736,The Hexecutioners,2015,4.8,6.0
300402,Road to Kabul,2012,7.0,1.0
381767,Shelley,2016,5.4,33.0
161915,Ice,1970,7.3,3.0
50181,L'argent,1928,6.9,6.0
278924,Mechanic: Resurrection,2016,5.3,1236.0
26911,Secret Smile,2005,6.0,13.0
374471,Porto,2017,7.8,5.0
86096,The Children,1985,6.3,6.0
57395,I Wish I Knew,2010,7.3,5.0
355998,In the Room,2015,4.6,9.0
42084,Cal,1984,5.9,11.0
369019,Captain Webb,2015,4.4,4.0
199929,Mister John,2013,5.7,3.0
376482,Tom Segura: Mostly Stories,2016,8.2,13.0
332285,Antibirth,2016,4.8,41.0
294795,The 9th Life of Louis Drax,2016,6.5,128.0
333484,The Magnificent Seven,2016,5.9,2358.0
225534,Separation,1968,5.0,1.0
405325,Dwayne Perkins: Take Note,2016,7.5,2.0
407375,Sniper: Ghost Shooter,2016,5.5,36.0
407455,Assassin X,2016,2.5,2.0
266400,Downhill,2014,8.0,2.0
401123,Beta Test,2016,5.3,29.0
56552,The Valley of Light,2007,5.3,3.0
42560,American Fusion,2005,0.0,0.0
319092,The Russian Woodpecker,2015,6.5,11.0
404117,"Down the Deep, Dark Web",2016,6.0,1.0
377516,The Rack Pack,2016,7.0,11.0
129006,A Thousand Men and a Baby,1997,0.0,0.0
20583,Love's Long Journey,2005,6.3,8.0
30975,Love's Unending Legacy,2007,5.4,6.0
49857,Love's Unfolding Dream,2007,5.7,8.0
21636,Love Takes Wing,2009,5.6,10.0
25182,Love Finds A Home,2009,5.2,6.0
81450,Love Begins,2011,6.9,4.0
87311,Love's Everlasting Courage,2011,4.7,5.0
32147,Starchaser: The Legend of Orin,1985,6.8,11.0
270774,Skiptrace,2016,5.5,181.0
33317,"Monkeyshines, No. 3",1890,3.3,5.0
144421,Wintergartenprogramm,1895,5.0,5.0
29890,Droid Gunner,1995,4.7,6.0
99313,Édith et Marcel,1983,0.0,0.0
207413,I Am Breathing,2013,5.0,1.0
380856,A Stand Up Guy,2016,4.1,5.0
308174,3 Türken und ein Baby,2015,5.9,23.0
407613,Brian Posehn: Criminally Posehn,2016,7.0,2.0
376867,Moonlight,2016,7.3,1831.0
271706,Big Fish & Begonia,2016,6.3,12.0
348668,A Conspiracy of Faith,2016,6.8,110.0
322903,Naz & Maalik,2014,9.0,1.0
19723,The League of Gentlemen's Apocalypse,2005,6.6,16.0
71559,Love Like Poison,2010,6.3,5.0
87343,Moms on Strike,2002,0.0,0.0
82686,Jane's Journey,2011,4.6,4.0
267497,UFO... annientare S.H.A.D.O. stop. Uccidete Straker...,1972,0.0,0.0
267506,UFO - Distruggete base Luna!,1971,0.0,0.0
260916,Invaders from the Deep,1981,0.0,0.0
69870,The Sender,1982,5.6,9.0
82405,Dawn of the World,2009,5.0,1.0
134390,The Finest Hour,1992,0.0,0.0
389868,Seoul Station,2016,5.8,29.0
294047,The Levenger Tapes,2013,4.0,1.0
36926,Ghosts of Abu Ghraib,2007,8.0,1.0
138543,A Lot Like You,2012,0.0,0.0
228034,The Bronx Bull,2016,5.7,8.0
381044,The Bandit,2016,7.0,2.0
330982,The Childhood of a Leader,2016,5.9,59.0
358332,Cosmos Laundromat,2015,6.5,3.0
77660,The Fifth Seal,1976,6.6,10.0
88558,A Town Like Alice,1956,6.0,10.0
26945,Cardcaptor Sakura: The Movie,1999,7.8,24.0
91921,Ecstasy of Order: The Tetris Masters,2012,7.0,13.0
381356,Five,2016,7.2,306.0
213681,Masterminds,2016,5.6,600.0
347763,The Lesson,2015,3.5,10.0
63959,The Zodiac Killer,1971,6.3,4.0
21837,Cop Dog,2008,7.0,1.0
332212,Robo-Dog,2015,6.0,1.0
393841,Pelli Choopulu,2016,7.8,4.0
36375,Edge of Doom,1950,5.1,4.0
85814,Youth Runs Wild,1944,0.0,0.0
172104,Broadway Thru a Keyhole,1933,0.0,0.0
68139,Endgame,2000,0.0,0.0
376651,Endgame,2015,5.8,4.0
300596,Sidetracked,2015,6.1,22.0
247773,The Big Timer,1932,0.0,0.0
248694,Truth,2013,5.6,9.0
376581,Amateur Night,2016,5.6,39.0
392572,Rustom,2016,7.3,25.0
340213,Darkest Day,2015,3.7,15.0
342562,Tiny Giants 3D,2014,8.1,8.0
44902,Footsteps in the Fog,1955,7.7,7.0
232860,Who Killed Aunt Maggie?,1940,4.0,2.0
404141,One More Time with Feeling,2016,8.4,20.0
176568,Sensuela,1973,4.5,4.0
126402,Milestones,1975,5.0,1.0
336220,The Other Side,2015,5.7,5.0
324345,The Seventh Fire,2015,6.5,2.0
347751,13 Cameras,2015,5.5,32.0
313297,Kubo and the Two Strings,2016,7.7,982.0
358243,Paradise,2015,2.0,2.0
164580,The Spirit of '45,2013,6.0,3.0
381255,Down by Love,2016,6.0,64.0
274902,Keeping Rosy,2014,6.1,11.0
95610,Bridget Jones's Baby,2016,6.3,972.0
283552,The Light Between Oceans,2016,6.9,403.0
377264,Morgan,2016,5.7,436.0
317557,Queen of Katwe,2016,7.1,103.0
296524,Deepwater Horizon,2016,6.5,1478.0
283366,Miss Peregrine's Home for Peculiar Children,2016,6.5,3213.0
346685,The Girl on the Train,2016,6.2,1837.0
369883,Middle School: The Worst Years of My Life,2016,6.9,70.0
302946,The Accountant,2016,6.9,2121.0
339927,Kevin Hart: What Now ?,2016,6.8,82.0
343010,The American Side,2016,4.8,16.0
8893,It's Hard Being Loved by Jerks,2009,7.3,3.0
292948,Writer of O,2005,8.0,1.0
181553,"Me, Natalie",1969,7.0,2.0
380879,News from Planet Mars,2016,5.1,21.0
376847,Remember You,2016,8.5,4.0
381418,Sanam Teri Kasam,2016,7.6,24.0
296865,A Monster with a Thousand Heads,2016,5.9,11.0
394051,Phantom of the Theatre,2016,6.4,4.0
379887,Like for Likes,2016,7.3,5.0
298721,Cemetery of Splendour,2015,4.4,50.0
382399,High Strung,2016,7.1,256.0
247414,Arisan!,2003,7.5,4.0
385962,Time Renegades,2016,7.4,15.0
394170,Phantom Detective,2016,7.1,11.0
39061,Gie,2005,5.9,5.0
286239,Arisan! 2,2011,8.0,1.0
391629,Baaghi,2016,6.4,19.0
317930,Compadres,2016,5.2,17.0
373200,Detective Chinatown,2015,7.2,10.0
393441,Dishoom,2016,5.5,22.0
400247,Gentleman,2016,8.5,2.0
347126,God's Not Dead 2,2016,5.6,73.0
294221,Hockney,2014,7.0,3.0
391779,Housefull 3,2016,5.2,24.0
366080,Kabali,2016,5.9,21.0
390437,Ki and Ka,2016,6.7,16.0
406429,League of Gods,2016,5.0,14.0
402672,Mohenjo Daro,2016,6.7,26.0
260240,Catatan (Harian) Si Boy,2011,6.0,1.0
407887,Operation Chromite,2016,5.5,32.0
358505,Our Last Tango,2015,7.0,6.0
384641,Spirits' Homecoming,2016,8.5,5.0
384573,The First Monday in May,2016,7.6,9.0
137072,The Comedian,2013,3.7,3.0
206328,You Lucky Dog,1998,4.8,4.0
41844,The Tichborne Claimant,1998,0.0,0.0
110130,Hologram Man,1995,4.0,3.0
378195,Lady Day at Emerson's Bar & Grill,2016,6.7,3.0
72640,The Old Mill,1937,7.7,23.0
342588,Empire of Corpses,2015,5.7,11.0
225038,Children of the Age,1915,5.0,2.0
146893,Death of a Shadow,2012,7.5,8.0
346564,In Search of the Ultra-Sex,2015,8.0,1.0
368942,A Quiet Passion,2016,7.5,26.0
407518,Chosen,2016,3.4,9.0
331583,The Whole Truth,2016,6.3,202.0
348677,The Model,2016,5.9,31.0
267800,Sundown,2016,5.9,30.0
340485,American Honey,2016,6.5,213.0
409676,The Houses Are Full of Smoke,1987,7.0,1.0
139521,Matru Ki Bijlee Ka Mandola,2013,5.6,21.0
245622,Black Wax,1983,0.0,0.0
231020,My Class,2013,9.0,1.0
403936,Deon Cole: Cole-Blooded Seminar,2016,8.3,3.0
297399,Artie Lange: The Stench of Failure,2014,6.5,2.0
262786,Il pretore,2014,6.0,1.0
231145,Tom Papa: Freaked Out,2013,0.0,0.0
370664,Abandoned Dead,2015,2.0,1.0
27605,The 13 Roses,2007,6.5,14.0
267590,"Falkenau, the Impossible",1988,0.0,0.0
49199,The Legend of Speed,1999,3.3,2.0
378450,Out of Love,2016,4.8,2.0
261872,Sunstruck,1972,0.0,0.0
374003,Hieronymus Bosch: Touched by the Devil,2015,8.0,1.0
21799,Cutting Class,1989,5.4,13.0
78715,Toomelah,2011,6.4,7.0
86970,1st to Die,2003,3.0,2.0
218408,Trapped in a Purple Haze,2000,0.0,0.0
63877,The Ranch,2004,1.3,3.0
42944,Say Goodnight,2008,5.0,2.0
53245,Yeti: Curse of the Snow Demon,2008,2.9,13.0
52925,Recipe for a Perfect Christmas,2005,5.8,2.0
100490,Scarlett,1994,7.1,6.0
267802,Cambio de Ruta,2014,7.4,8.0
258026,Idlers of the Fertile Valley,1978,8.0,2.0
237506,The King,2002,6.6,4.0
15959,How to Get Rid of the Others,2007,6.2,5.0
202764,Blood on the Land,1966,8.0,2.0
47234,No Budget Story,1997,6.3,4.0
64961,When Women Had Tails,1970,5.5,7.0
75452,People in the Sun,2011,7.5,2.0
2324,Local Color,2006,6.1,8.0
374617,Imperium,2016,6.3,381.0
361069,Blush,2015,6.2,9.0
378503,The Wounded Angel,2016,7.3,4.0
383064,Road to Istanbul,2016,6.8,5.0
278738,The Greggs,2014,0.0,0.0
205361,Boycott,2001,5.8,2.0
339792,David Brent: Life on the Road,2016,6.0,104.0
44749,Race 2,2013,5.2,31.0
28340,The Invisible Maniac,1990,4.0,7.0
39449,Steel Frontier,1995,6.3,3.0
37020,Saved by the Bell: Wedding in Las Vegas,1994,4.3,11.0
270851,Blood Lake,2014,4.0,22.0
86713,Marcello Marcello,2008,5.5,5.0
61686,Marock,2005,6.1,10.0
47325,Casanegra,2009,5.5,3.0
134908,Horses of God,2013,7.5,15.0
186372,Scenes from the Class Struggle in Portugal,1977,0.0,0.0
261581,Louis C.K.: One Night Stand,2005,7.3,8.0
407897,Vintage Tomorrows,2016,0.0,0.0
36918,The Emperor and the Golem,1952,7.2,6.0
375950,The Country Doctor,2016,6.0,67.0
383559,Tomcat,2016,0.0,0.0
305956,Lost Songs: The Basement Tapes Continued,2014,7.8,2.0
74199,Big Beat,1993,3.5,2.0
369443,Fatal Intuition,2015,5.8,9.0
140380,26 Years,2012,6.7,14.0
381034,I Am Not a Serial Killer,2016,6.2,126.0
247488,"Cheating Death, Stealing Life: The Eddie Guerrero Story",2004,0.0,0.0
144105,Frankie Boyle - Live - The Last Days of Sodom,2012,7.8,6.0
287603,Eddie Pepitone: In Ruins,2014,0.0,0.0
48250,Fascisti su Marte,2006,6.5,13.0
279842,Un attore contro - Gian Maria Volonté,2005,0.0,0.0
142966,"Dave Attell: Hey, Your Mouth's Not Pregnant!",2006,7.0,1.0
347105,The Best of Insomniac with Dave Attell Volume 1,2003,9.0,2.0
336736,Chris D'Elia: Incorrigible,2015,4.9,8.0
33495,2061 - Un anno eccezionale,2007,3.3,20.0
246829,Metronotte,2000,0.0,0.0
239783,Figli di Annibale,1998,4.0,2.0
77137,The Barber of Rio,1996,6.6,7.0
77147,On the Dark Continent,1993,7.0,2.0
46028,Puerto Escondido,1992,6.5,17.0
58773,On tour,1990,7.3,7.0
41583,Marrakech Express,1989,7.3,22.0
124202,I Carabbinieri,1981,6.0,1.0
73755,Il Ras del quartiere,1983,4.3,3.0
38289,Eccezzziunale... veramente,1982,5.9,41.0
42290,In the Pope's Eye,1980,6.0,9.0
45037,High School Record,2005,2.0,1.0
287982,VHS Massacre: Cult Films and the Decline of Physical Media,2016,5.4,7.0
363969,These Daughters of Mine,2015,6.2,5.0
125926,Åke and His World,1984,0.5,1.0
105734,P & B,1983,6.0,1.0
139195,The Office Party,1972,5.0,2.0
162818,The Women on the Roof,1989,5.0,1.0
197528,s/y Glädjen,1989,5.0,1.0
128900,Hip hip hurra!,1987,5.0,1.0
119769,The Serpent's Way,1986,6.0,2.0
228432,The Dogs of Riga,1995,4.5,2.0
136238,Sista dansen,1993,5.3,3.0
34527,Murder at the Savoy,1993,5.8,4.0
125882,The Ox,1991,6.5,3.0
22615,Kiss Kiss (Bang Bang),2001,5.4,11.0
57500,Moomins and the Comet Chase,2010,4.0,3.0
78098,As If I Am Not There,2010,6.9,6.0
32034,Puppet on a Chain,1971,6.7,10.0
253817,Last Hijack,2014,5.0,1.0
222454,3 Hati Dua Dunia Satu Cinta,2010,0.0,0.0
357786,Kizumonogatari Part 1: Tekketsu,2016,7.6,16.0
55426,Broken Blade: Book One - The Time of Awakening,2010,6.3,6.0
55431,Broken Blade: Book Three - The Mark of the Assassin's Dagger,2010,5.2,3.0
55430,Broken Blade: Book Two - The Split Path,2010,6.1,4.0
55435,Broken Blade: Book Four - The Earth of Calamity,2010,5.2,3.0
55437,Broken Blade: Book Five - The Horizon Between Life and Death,2011,5.2,3.0
55438,Broken Blade: Book Six - Enclave of Lamentations,2011,8.2,3.0
225745,Steins;Gate: The Movie − Load Region of Déjà Vu,2013,7.2,44.0
40627,Cuisine et dépendances,1993,6.3,12.0
20072,Agathe Cléry,2008,4.8,54.0
357390,Ajin: Demi-Human - Compel,2015,7.5,8.0
296917,Psycho-Pass: The Movie,2015,7.2,40.0
412214,Last Minute,2016,0.0,0.0
357837,Dancin' It's On,2015,4.3,2.0
316784,The Black Hole,2015,3.2,10.0
98370,Wonder Women!: The Untold Story of American Superheroines,2012,6.0,2.0
33714,I'm Staying,2007,5.8,6.0
287623,Second Coming,2014,5.9,6.0
135990,Shell,2012,6.4,15.0
184341,Hands of Stone,2016,6.0,110.0
280416,Gun Hill,2014,6.4,7.0
65755,Uncle P,2007,7.7,3.0
238204,Bending the Rules,2013,0.0,0.0
407965,A Lovasíjász,2016,0.0,0.0
358807,The Fits,2016,6.7,44.0
352890,Morris from America,2016,6.0,37.0
59858,Figli – Hijos,2001,8.3,3.0
310442,The Lost Honour of Christopher Jefferies,2014,7.2,15.0
360321,Nocturna,2015,4.6,9.0
356757,Arianna,2015,6.0,4.0
316074,What's Between Us,2015,5.0,1.0
333367,Sky,2015,6.4,17.0
273080,Fools on the Hill,2012,0.0,0.0
43701,The Triple Echo,1972,6.3,3.0
290290,War Book,2014,5.6,7.0
174552,A Life for a Life,1916,5.0,1.0
360809,Pikadero,2015,0.0,0.0
197446,Hattrick,2007,5.0,1.0
344906,The Last Heist,2016,4.9,24.0
115929,Cool Kids Don't Cry,2012,7.9,28.0
366324,Burning Bodhi,2016,5.7,6.0
315011,Shin Godzilla,2016,6.6,152.0
174895,"Be Silent, Sorrow, Be Silent",1918,5.7,3.0
132030,The Green Elephant,1999,6.0,8.0
394223,Sniper: Special Ops,2016,5.0,25.0
402331,Hard Target 2,2016,5.6,44.0
52954,Rabbit Seasoning,1952,7.1,29.0
412678,Cartels,2016,5.0,13.0
412519,Honey 3: Dare to Dance,2016,5.1,63.0
36161,Winnie-the-Pooh,1969,6.5,28.0
164990,The Golden Fortress,1974,7.9,6.0
40790,Secret of the Incas,1954,5.1,9.0
351242,The Intervention,2016,6.1,38.0
291351,The Sea of Trees,2016,6.3,133.0
54837,Highway Patrolman,1991,8.0,2.0
270251,Showman,1963,0.0,0.0
16257,Street Fighter IV: The Ties That Bind,2009,5.8,5.0
320037,Función de noche,1981,5.0,1.0
63186,La pelle,1981,5.3,4.0
36163,Winnie-the-Pooh Goes Visiting,1971,6.9,20.0
94055,The Peace Killers,1971,5.6,5.0
352492,XOXO,2016,6.0,149.0
199644,Honeymoon,2013,5.0,3.0
369202,Lake Bodom,2016,5.6,26.0
302818,"Poverty, Inc.",2014,6.5,2.0
395985,Terra,2015,9.1,9.0
51822,Love Hurts,2002,6.5,25.0
85483,Something Evil,1972,5.0,13.0
372058,Your Name.,2016,8.5,1030.0
361705,Birdboy: The Forgotten Children,2015,7.7,7.0
373397,Refrigerantes e Canções de Amor,2016,0.0,0.0
63700,My Babysitter's a Vampire,2010,5.6,54.0
206260,The Rooftop,2013,6.1,19.0
97513,Window Water Baby Moving,1959,7.6,17.0
398633,Dan Soder: Not Special,2016,0.0,0.0
62726,Aurora,2006,3.5,2.0
66824,Boat Builders,1938,7.1,10.0
173662,Stella,1950,0.0,0.0
110669,Wabash Avenue,1950,7.0,1.0
172259,Midnight Man,1995,7.0,1.0
34219,Chevolution,2008,5.0,1.0
50717,Davy Crockett and the River Pirates,1956,5.9,12.0
89068,Deep Core,2000,3.3,6.0
15611,Do You Believe in Miracles? The Story of the 1980 U.S. Hockey Team,2002,9.5,2.0
380734,Forsaken,2016,4.1,7.0
41025,Gargoyles,1972,5.9,11.0
288503,Killjoy,1981,10.0,1.0
27696,The Thirsting,2006,5.0,1.0
175587,Our Gang,1922,6.7,3.0
180095,Refuge,2013,5.3,3.0
265314,Mexico's Most Wanted,2013,6.0,1.0
253277,Sequoia,2014,6.3,3.0
111312,Sequoia,1935,0.0,0.0
97995,Seven Years Bad Luck,1921,5.6,4.0
398137,The Architect,2016,4.8,9.0
89984,The Cuckoos,1930,9.0,1.0
44173,The Falcon Takes Over,1942,6.0,9.0
85196,The Forest,1982,4.0,14.0
116514,The Forest,2011,2.5,1.0
119374,The Forest,2002,5.0,2.0
44328,The Mermaid,1904,4.5,10.0
171346,Torchy Blane in Panama,1938,6.0,2.0
188001,Traveling Saleslady,1935,6.8,2.0
44868,Moss Rose,1947,6.0,3.0
413232,"No, No, Nanette",1940,0.0,0.0
413235,The Veils of Bagdad,1953,0.0,0.0
372640,The Very Private Life of Mister Sim,2015,5.9,23.0
295621,Eyes of a Thief,2014,5.0,1.0
382873,On the Other Side,2016,8.5,2.0
377852,Greetings From Fukushima,2016,5.8,9.0
298662,A Visit with Truman Capote,1966,6.3,2.0
20413,Dhamaal,2007,6.1,18.0
318277,Larry Kramer In Love & Anger,2015,6.3,3.0
314404,Wondrous Boccaccio,2015,5.8,24.0
169355,Here Is My Heart,1934,7.5,2.0
111582,She Loves Me Not,1934,0.0,0.0
108220,Star Spangled Rhythm,1942,6.3,3.0
96700,Birth of the Blues,1941,5.0,2.0
128669,Rhythm on the River,1940,0.0,0.0
74130,Waikiki Wedding,1937,0.0,0.0
113841,Welcome Stranger,1947,0.0,0.0
285400,Out of This World,1945,5.0,2.0
43500,Here Come the Waves,1944,4.0,1.0
85840,Little Boy Lost,1953,5.0,1.0
46014,Just for You,1952,0.0,0.0
364690,Natural Selection,2016,5.7,33.0
111031,Say One for Me,1959,0.0,0.0
252853,Dr. Cook's Garden,1971,7.0,2.0
22240,My New Partner II,1990,6.1,19.0
22623,Ripoux 3,2003,5.1,16.0
36162,Winnie-the-Pooh and a Busy Day,1972,6.7,18.0
40235,The Mouse Comes to Dinner,1945,6.2,8.0
375573,Chasing Great,2016,9.3,3.0
336212,Nahid,2016,7.3,8.0
114499,The Vanishing Prairie,1954,8.0,3.0
111326,"Joshua Tree, 1951: A Portrait of James Dean",2012,5.3,3.0
114503,White Wilderness,1958,1.0,1.0
102743,Gabi on the Roof in July,2010,4.8,3.0
189888,The Baltimore Bullet,1980,6.0,2.0
278041,Iyer the Great,1990,0.0,0.0
381691,Maheshinte Prathikaaram,2016,7.7,9.0
130062,The Three Must-Get-Theres,1922,6.5,2.0
410965,Jeff Foxworthy & Larry the Cable Guy: We've Been Thinking,2016,0.0,0.0
189291,Tirano Banderas,1993,0.0,0.0
103218,A Simple Story,1991,8.0,1.0
60067,Open Doors,1990,4.0,3.0
108437,Tre colonne in cronaca,1990,0.0,0.0
64386,L'oeuvre au noir,1988,5.4,6.0
63269,Il caso Moro,1986,6.0,3.0
198518,Letters from Marusia,1976,4.8,5.0
105693,The Suspect,1975,6.0,2.0
113629,Wind from the East,1970,8.0,3.0
214041,Under The Sign Of Scorpio,1969,4.0,2.0
187744,The Seven Cervi Brothers,1968,0.0,0.0
80441,We Still Kill the Old Way,1967,5.6,16.0
225940,A Man for Burning,1962,6.0,2.0
180680,Himmatwala,2013,3.4,14.0
46040,Tees Maar Khan,2010,3.7,25.0
75896,Rascals,2011,2.7,3.0
26153,God Tussi Great Ho,2008,3.0,5.0
147767,Khiladi 786,2012,4.5,12.0
356191,Demon,2015,5.9,26.0
58051,Housefull,2010,5.2,31.0
399814,Maz Jobrani: I'm Not a Terrorist But I've Played One on TV,2015,7.8,5.0
69775,Murder 2,2011,5.6,14.0
168114,Murder 3,2013,3.9,8.0
351037,The Ardennes,2015,7.2,44.0
411802,Batman Unlimited: Mechs vs. Mutants,2016,5.2,9.0
188489,Birdemic 2: The Resurrection,2013,3.2,20.0
245692,The Search,2014,7.1,26.0
52046,Haunted Changi,2010,4.8,4.0
152625,Akkare Akkare Akkare,1990,7.3,4.0
210737,Yodha,1992,8.3,5.0
411822,Once Again,2016,0.0,0.0
365339,Black Road,2015,4.9,4.0
352582,Bachelors,2016,4.2,6.0
390497,Tunnel,2016,7.2,72.0
175597,Polikushka,1922,0.0,0.0
58365,Just Call Me Nobody,2010,5.0,4.0
381069,Little Sister,2016,6.2,29.0
47699,Mourning Rock,2000,6.0,2.0
340487,Certain Women,2016,6.3,65.0
392807,The Happiest Day in the Life of Olli Mäki,2016,6.9,11.0
377273,Aquarius,2016,7.5,97.0
259246,Chasing the Devil,2014,3.4,7.0
37202,The Home Teachers,2004,5.0,3.0
73690,Mouse in Manhattan,1945,6.5,8.0
275771,Comedy Central Roast of Denis Leary,2003,7.0,1.0
333127,Comedy Central Roast of Jeff Foxworthy,2005,6.0,7.0
333126,Comedy Central Roast of Larry the Cable Guy,2009,6.5,6.0
296193,Comedy Central Roast of David Hasselhoff,2010,6.8,11.0
329690,Comedy Central Roast of Roseanne,2012,6.2,11.0
334461,Comedy Central Roast of Joan Rivers,2009,7.2,6.0
390782,I'll Sleep When I'm Dead,2016,6.4,7.0
30858,Terra Nova,2008,6.6,10.0
413430,Miesten välisiä keskusteluja,2013,0.0,0.0
